lead_variant	distance	gene	chrom	start	end	extreme_pLI	brain_enriched_expression	neurodevelopmental_disorder	PsyOPS_score
rs3785276	117647	CHMP1A	chr16	89707224	89724146	False	False	True	0.24819034623809288
rs3785276	136734	MC1R	chr16	89978527	89987381	False	False	False	0.08529530485288987
rs3785276	136929	DPEP1	chr16	89679716	89704864	False	False	False	0.08529530485288987
rs3785276	146007	TUBB3	chr16	89987800	90005169	False	True	True	0.45927045405317773
rs3785276	173312	DEF8	chr16	90015105	90034468	False	False	False	0.08529530485288987
rs3785276	178139	CPNE7	chr16	89642166	89663654	False	False	False	0.08529530485288987
rs3785276	210843	RPL13	chr16	89627085	89630950	False	False	False	0.08529530485288987
rs3785276	217619	SPG7	chr16	89557127	89624174	False	False	True	0.24819034623809288
rs3785276	229486	DBNDD1	chr16	90071279	90086298	False	True	False	0.1934924682880722
rs3785276	244244	GAS8	chr16	90086037	90111383	False	False	False	0.08529530485288987
rs3785276	281181	PRDM7	chr16	90122974	90158480	False	False	False	0.08529530485288987
rs3785276	284824	ANKRD11	chr16	89334038	89556969	True	False	True	0.4719274962331165
rs3785276	357093	ENSG00000288715	chr16	89383454	89484700	False	False	False	0.08529530485288987
rs3785275	0	FANCA	chr16	89803957	89883065	False	False	False	0.08529530485288987
rs3785275	34696	ZNF276	chr16	89786808	89807333	False	False	False	0.08529530485288987
rs3785275	42558	SPIRE2	chr16	89884587	89937727	False	False	False	0.08529530485288987
rs3785275	54723	VPS9D1	chr16	89773542	89787306	False	False	False	0.08529530485288987
rs3785275	73916	SPATA2L	chr16	89762765	89768113	False	False	False	0.08529530485288987
rs3785275	79267	CDK10	chr16	89747145	89762762	False	False	False	0.08529530485288987
rs3785275	97949	TCF25	chr16	89939978	89980035	False	False	False	0.08529530485288987
rs3785275	104349	SPATA33	chr16	89724148	89737680	False	False	False	0.08529530485288987
rs3785275	117883	CHMP1A	chr16	89707224	89724146	False	False	True	0.24819034623809288
rs3785275	136498	MC1R	chr16	89978527	89987381	False	False	False	0.08529530485288987
rs3785275	137165	DPEP1	chr16	89679716	89704864	False	False	False	0.08529530485288987
rs3785275	145771	TUBB3	chr16	89987800	90005169	False	True	True	0.45927045405317773
rs3785275	173076	DEF8	chr16	90015105	90034468	False	False	False	0.08529530485288987
rs3785275	178375	CPNE7	chr16	89642166	89663654	False	False	False	0.08529530485288987
rs3785275	211079	RPL13	chr16	89627085	89630950	False	False	False	0.08529530485288987
rs3785275	217855	SPG7	chr16	89557127	89624174	False	False	True	0.24819034623809288
rs3785275	229250	DBNDD1	chr16	90071279	90086298	False	True	False	0.1934924682880722
rs3785275	244008	GAS8	chr16	90086037	90111383	False	False	False	0.08529530485288987
rs3785275	280945	PRDM7	chr16	90122974	90158480	False	False	False	0.08529530485288987
rs3785275	285060	ANKRD11	chr16	89334038	89556969	True	False	True	0.4719274962331165
rs3785275	357329	ENSG00000288715	chr16	89383454	89484700	False	False	False	0.08529530485288987
rs3743859	0	FANCA	chr16	89803957	89883065	False	False	False	0.08529530485288987
rs3743859	38537	SPIRE2	chr16	89884587	89937727	False	False	False	0.08529530485288987
rs3743859	38717	ZNF276	chr16	89786808	89807333	False	False	False	0.08529530485288987
rs3743859	58744	VPS9D1	chr16	89773542	89787306	False	False	False	0.08529530485288987
rs3743859	77937	SPATA2L	chr16	89762765	89768113	False	False	False	0.08529530485288987
rs3743859	83288	CDK10	chr16	89747145	89762762	False	False	False	0.08529530485288987
rs3743859	93928	TCF25	chr16	89939978	89980035	False	False	False	0.08529530485288987
rs3743859	108370	SPATA33	chr16	89724148	89737680	False	False	False	0.08529530485288987
rs3743859	121904	CHMP1A	chr16	89707224	89724146	False	False	True	0.24819034623809288
rs3743859	132477	MC1R	chr16	89978527	89987381	False	False	False	0.08529530485288987
rs3743859	141186	DPEP1	chr16	89679716	89704864	False	False	False	0.08529530485288987
rs3743859	141750	TUBB3	chr16	89987800	90005169	False	True	True	0.45927045405317773
rs3743859	169055	DEF8	chr16	90015105	90034468	False	False	False	0.08529530485288987
rs3743859	182396	CPNE7	chr16	89642166	89663654	False	False	False	0.08529530485288987
rs3743859	215100	RPL13	chr16	89627085	89630950	False	False	False	0.08529530485288987
rs3743859	221876	SPG7	chr16	89557127	89624174	False	False	True	0.24819034623809288
rs3743859	225229	DBNDD1	chr16	90071279	90086298	False	True	False	0.1934924682880722
rs3743859	239987	GAS8	chr16	90086037	90111383	False	False	False	0.08529530485288987
rs3743859	276924	PRDM7	chr16	90122974	90158480	False	False	False	0.08529530485288987
rs3743859	289081	ANKRD11	chr16	89334038	89556969	True	False	True	0.4719274962331165
rs3743859	361350	ENSG00000288715	chr16	89383454	89484700	False	False	False	0.08529530485288987
rs1800335	0	FANCA	chr16	89803957	89883065	False	False	False	0.08529530485288987
rs1800335	38392	SPIRE2	chr16	89884587	89937727	False	False	False	0.08529530485288987
rs1800335	38862	ZNF276	chr16	89786808	89807333	False	False	False	0.08529530485288987
rs1800335	58889	VPS9D1	chr16	89773542	89787306	False	False	False	0.08529530485288987
rs1800335	78082	SPATA2L	chr16	89762765	89768113	False	False	False	0.08529530485288987
rs1800335	83433	CDK10	chr16	89747145	89762762	False	False	False	0.08529530485288987
rs1800335	93783	TCF25	chr16	89939978	89980035	False	False	False	0.08529530485288987
rs1800335	108515	SPATA33	chr16	89724148	89737680	False	False	False	0.08529530485288987
rs1800335	122049	CHMP1A	chr16	89707224	89724146	False	False	True	0.24819034623809288
rs1800335	132332	MC1R	chr16	89978527	89987381	False	False	False	0.08529530485288987
rs1800335	141331	DPEP1	chr16	89679716	89704864	False	False	False	0.08529530485288987
rs1800335	141605	TUBB3	chr16	89987800	90005169	False	True	True	0.45927045405317773
rs1800335	168910	DEF8	chr16	90015105	90034468	False	False	False	0.08529530485288987
rs1800335	182541	CPNE7	chr16	89642166	89663654	False	False	False	0.08529530485288987
rs1800335	215245	RPL13	chr16	89627085	89630950	False	False	False	0.08529530485288987
rs1800335	222021	SPG7	chr16	89557127	89624174	False	False	True	0.24819034623809288
rs1800335	225084	DBNDD1	chr16	90071279	90086298	False	True	False	0.1934924682880722
rs1800335	239842	GAS8	chr16	90086037	90111383	False	False	False	0.08529530485288987
rs1800335	276779	PRDM7	chr16	90122974	90158480	False	False	False	0.08529530485288987
rs1800335	289226	ANKRD11	chr16	89334038	89556969	True	False	True	0.4719274962331165
rs1800335	361495	ENSG00000288715	chr16	89383454	89484700	False	False	False	0.08529530485288987
rs11076626	0	FANCA	chr16	89803957	89883065	False	False	False	0.08529530485288987
rs11076626	19484	SPIRE2	chr16	89884587	89937727	False	False	False	0.08529530485288987
rs11076626	57770	ZNF276	chr16	89786808	89807333	False	False	False	0.08529530485288987
rs11076626	74875	TCF25	chr16	89939978	89980035	False	False	False	0.08529530485288987
rs11076626	77797	VPS9D1	chr16	89773542	89787306	False	False	False	0.08529530485288987
rs11076626	96990	SPATA2L	chr16	89762765	89768113	False	False	False	0.08529530485288987
rs11076626	102341	CDK10	chr16	89747145	89762762	False	False	False	0.08529530485288987
rs11076626	113424	MC1R	chr16	89978527	89987381	False	False	False	0.08529530485288987
rs11076626	122697	TUBB3	chr16	89987800	90005169	False	True	True	0.45927045405317773
rs11076626	127423	SPATA33	chr16	89724148	89737680	False	False	False	0.08529530485288987
rs11076626	140957	CHMP1A	chr16	89707224	89724146	False	False	True	0.24819034623809288
rs11076626	150002	DEF8	chr16	90015105	90034468	False	False	False	0.08529530485288987
rs11076626	160239	DPEP1	chr16	89679716	89704864	False	False	False	0.08529530485288987
rs11076626	201449	CPNE7	chr16	89642166	89663654	False	False	False	0.08529530485288987
rs11076626	206176	DBNDD1	chr16	90071279	90086298	False	True	False	0.1934924682880722
rs11076626	220934	GAS8	chr16	90086037	90111383	False	False	False	0.08529530485288987
rs11076626	234153	RPL13	chr16	89627085	89630950	False	False	False	0.08529530485288987
rs11076626	240929	SPG7	chr16	89557127	89624174	False	False	True	0.24819034623809288
rs11076626	257871	PRDM7	chr16	90122974	90158480	False	False	False	0.08529530485288987
rs11076626	308134	ANKRD11	chr16	89334038	89556969	True	False	True	0.4719274962331165
rs11076626	380403	ENSG00000288715	chr16	89383454	89484700	False	False	False	0.08529530485288987
rs10852623	0	FANCA	chr16	89803957	89883065	False	False	False	0.08529530485288987
rs10852623	19345	SPIRE2	chr16	89884587	89937727	False	False	False	0.08529530485288987
rs10852623	57909	ZNF276	chr16	89786808	89807333	False	False	False	0.08529530485288987
rs10852623	74736	TCF25	chr16	89939978	89980035	False	False	False	0.08529530485288987
rs10852623	77936	VPS9D1	chr16	89773542	89787306	False	False	False	0.08529530485288987
rs10852623	97129	SPATA2L	chr16	89762765	89768113	False	False	False	0.08529530485288987
rs10852623	102480	CDK10	chr16	89747145	89762762	False	False	False	0.08529530485288987
rs10852623	113285	MC1R	chr16	89978527	89987381	False	False	False	0.08529530485288987
rs10852623	122558	TUBB3	chr16	89987800	90005169	False	True	True	0.45927045405317773
rs10852623	127562	SPATA33	chr16	89724148	89737680	False	False	False	0.08529530485288987
rs10852623	141096	CHMP1A	chr16	89707224	89724146	False	False	True	0.24819034623809288
rs10852623	149863	DEF8	chr16	90015105	90034468	False	False	False	0.08529530485288987
rs10852623	160378	DPEP1	chr16	89679716	89704864	False	False	False	0.08529530485288987
rs10852623	201588	CPNE7	chr16	89642166	89663654	False	False	False	0.08529530485288987
rs10852623	206037	DBNDD1	chr16	90071279	90086298	False	True	False	0.1934924682880722
rs10852623	220795	GAS8	chr16	90086037	90111383	False	False	False	0.08529530485288987
rs10852623	234292	RPL13	chr16	89627085	89630950	False	False	False	0.08529530485288987
rs10852623	241068	SPG7	chr16	89557127	89624174	False	False	True	0.24819034623809288
rs10852623	257732	PRDM7	chr16	90122974	90158480	False	False	False	0.08529530485288987
rs10852623	308273	ANKRD11	chr16	89334038	89556969	True	False	True	0.4719274962331165
rs10852623	380542	ENSG00000288715	chr16	89383454	89484700	False	False	False	0.08529530485288987
rs17226026	0	FANCA	chr16	89803957	89883065	False	False	False	0.08529530485288987
rs17226026	19276	SPIRE2	chr16	89884587	89937727	False	False	False	0.08529530485288987
rs17226026	57978	ZNF276	chr16	89786808	89807333	False	False	False	0.08529530485288987
rs17226026	74667	TCF25	chr16	89939978	89980035	False	False	False	0.08529530485288987
rs17226026	78005	VPS9D1	chr16	89773542	89787306	False	False	False	0.08529530485288987
rs17226026	97198	SPATA2L	chr16	89762765	89768113	False	False	False	0.08529530485288987
rs17226026	102549	CDK10	chr16	89747145	89762762	False	False	False	0.08529530485288987
rs17226026	113216	MC1R	chr16	89978527	89987381	False	False	False	0.08529530485288987
rs17226026	122489	TUBB3	chr16	89987800	90005169	False	True	True	0.45927045405317773
rs17226026	127631	SPATA33	chr16	89724148	89737680	False	False	False	0.08529530485288987
rs17226026	141165	CHMP1A	chr16	89707224	89724146	False	False	True	0.24819034623809288
rs17226026	149794	DEF8	chr16	90015105	90034468	False	False	False	0.08529530485288987
rs17226026	160447	DPEP1	chr16	89679716	89704864	False	False	False	0.08529530485288987
rs17226026	201657	CPNE7	chr16	89642166	89663654	False	False	False	0.08529530485288987
rs17226026	205968	DBNDD1	chr16	90071279	90086298	False	True	False	0.1934924682880722
rs17226026	220726	GAS8	chr16	90086037	90111383	False	False	False	0.08529530485288987
rs17226026	234361	RPL13	chr16	89627085	89630950	False	False	False	0.08529530485288987
rs17226026	241137	SPG7	chr16	89557127	89624174	False	False	True	0.24819034623809288
rs17226026	257663	PRDM7	chr16	90122974	90158480	False	False	False	0.08529530485288987
rs17226026	308342	ANKRD11	chr16	89334038	89556969	True	False	True	0.4719274962331165
rs17226026	380611	ENSG00000288715	chr16	89383454	89484700	False	False	False	0.08529530485288987
rs45446001	0	FANCA	chr16	89803957	89883065	False	False	False	0.08529530485288987
rs45446001	19255	SPIRE2	chr16	89884587	89937727	False	False	False	0.08529530485288987
rs45446001	57999	ZNF276	chr16	89786808	89807333	False	False	False	0.08529530485288987
rs45446001	74646	TCF25	chr16	89939978	89980035	False	False	False	0.08529530485288987
rs45446001	78026	VPS9D1	chr16	89773542	89787306	False	False	False	0.08529530485288987
rs45446001	97219	SPATA2L	chr16	89762765	89768113	False	False	False	0.08529530485288987
rs45446001	102570	CDK10	chr16	89747145	89762762	False	False	False	0.08529530485288987
rs45446001	113195	MC1R	chr16	89978527	89987381	False	False	False	0.08529530485288987
rs45446001	122468	TUBB3	chr16	89987800	90005169	False	True	True	0.45927045405317773
rs45446001	127652	SPATA33	chr16	89724148	89737680	False	False	False	0.08529530485288987
rs45446001	141186	CHMP1A	chr16	89707224	89724146	False	False	True	0.24819034623809288
rs45446001	149773	DEF8	chr16	90015105	90034468	False	False	False	0.08529530485288987
rs45446001	160468	DPEP1	chr16	89679716	89704864	False	False	False	0.08529530485288987
rs45446001	201678	CPNE7	chr16	89642166	89663654	False	False	False	0.08529530485288987
rs45446001	205947	DBNDD1	chr16	90071279	90086298	False	True	False	0.1934924682880722
rs45446001	220705	GAS8	chr16	90086037	90111383	False	False	False	0.08529530485288987
rs45446001	234382	RPL13	chr16	89627085	89630950	False	False	False	0.08529530485288987
rs45446001	241158	SPG7	chr16	89557127	89624174	False	False	True	0.24819034623809288
rs45446001	257642	PRDM7	chr16	90122974	90158480	False	False	False	0.08529530485288987
rs45446001	308363	ANKRD11	chr16	89334038	89556969	True	False	True	0.4719274962331165
rs45446001	380632	ENSG00000288715	chr16	89383454	89484700	False	False	False	0.08529530485288987
rs3212345	0	MC1R	chr16	89978527	89987381	False	False	False	0.08529530485288987
rs3212345	2237	TCF25	chr16	89939978	89980035	False	False	False	0.08529530485288987
rs3212345	5528	TUBB3	chr16	89987800	90005169	False	True	True	0.45927045405317773
rs3212345	32833	DEF8	chr16	90015105	90034468	False	False	False	0.08529530485288987
rs3212345	44545	SPIRE2	chr16	89884587	89937727	False	False	False	0.08529530485288987
rs3212345	89007	DBNDD1	chr16	90071279	90086298	False	True	False	0.1934924682880722
rs3212345	99207	FANCA	chr16	89803957	89883065	False	False	False	0.08529530485288987
rs3212345	103765	GAS8	chr16	90086037	90111383	False	False	False	0.08529530485288987
rs3212345	140702	PRDM7	chr16	90122974	90158480	False	False	False	0.08529530485288987
rs3212345	174939	ZNF276	chr16	89786808	89807333	False	False	False	0.08529530485288987
rs3212345	194966	VPS9D1	chr16	89773542	89787306	False	False	False	0.08529530485288987
rs3212345	214159	SPATA2L	chr16	89762765	89768113	False	False	False	0.08529530485288987
rs3212345	219510	CDK10	chr16	89747145	89762762	False	False	False	0.08529530485288987
rs3212345	244592	SPATA33	chr16	89724148	89737680	False	False	False	0.08529530485288987
rs3212345	258126	CHMP1A	chr16	89707224	89724146	False	False	True	0.24819034623809288
rs3212345	277408	DPEP1	chr16	89679716	89704864	False	False	False	0.08529530485288987
rs3212345	318618	CPNE7	chr16	89642166	89663654	False	False	False	0.08529530485288987
rs3212345	351322	RPL13	chr16	89627085	89630950	False	False	False	0.08529530485288987
rs3212345	358098	SPG7	chr16	89557127	89624174	False	False	True	0.24819034623809288
rs3212345	425303	ANKRD11	chr16	89334038	89556969	True	False	True	0.4719274962331165
rs3212345	497572	ENSG00000288715	chr16	89383454	89484700	False	False	False	0.08529530485288987
rs3212354	0	MC1R	chr16	89978527	89987381	False	False	False	0.08529530485288987
rs3212354	3430	TUBB3	chr16	89987800	90005169	False	True	True	0.45927045405317773
rs3212354	4335	TCF25	chr16	89939978	89980035	False	False	False	0.08529530485288987
rs3212354	30735	DEF8	chr16	90015105	90034468	False	False	False	0.08529530485288987
rs3212354	46643	SPIRE2	chr16	89884587	89937727	False	False	False	0.08529530485288987
rs3212354	86909	DBNDD1	chr16	90071279	90086298	False	True	False	0.1934924682880722
rs3212354	101305	FANCA	chr16	89803957	89883065	False	False	False	0.08529530485288987
rs3212354	101667	GAS8	chr16	90086037	90111383	False	False	False	0.08529530485288987
rs3212354	138604	PRDM7	chr16	90122974	90158480	False	False	False	0.08529530485288987
rs3212354	177037	ZNF276	chr16	89786808	89807333	False	False	False	0.08529530485288987
rs3212354	197064	VPS9D1	chr16	89773542	89787306	False	False	False	0.08529530485288987
rs3212354	216257	SPATA2L	chr16	89762765	89768113	False	False	False	0.08529530485288987
rs3212354	221608	CDK10	chr16	89747145	89762762	False	False	False	0.08529530485288987
rs3212354	246690	SPATA33	chr16	89724148	89737680	False	False	False	0.08529530485288987
rs3212354	260224	CHMP1A	chr16	89707224	89724146	False	False	True	0.24819034623809288
rs3212354	279506	DPEP1	chr16	89679716	89704864	False	False	False	0.08529530485288987
